comuna;consumo_diurno;consumo_nocturno;tipo_cliente;socioeconomico;evento_anomalo;eficiencia_energetica;consumo_total;beneficiario;aporte;ajuste_tarifario
Puente Alto;246.7485304726372;164.49902031509146;COMERCIAL;bajo;;bajo;411.24755078772864;False;True;20.562377539386436
Puente Alto;125.45475505737504;83.63650337158339;RESIDENCIAL;alto;;medio;209.09125842895844;False;True;10.454562921447923
Puente Alto;262.73310980763324;175.15540653842217;COMERCIAL;medio;;medio;437.88851634605544;False;True;21.89442581730277
Puente Alto;222.0373492142155;148.02489947614367;INDUSTRIAL;bajo;;alto;370.0622486903592;False;True;18.50311243451796
Puente Alto;272.5268058735852;181.68453724905683;COMERCIAL;medio;;medio;454.211343122642;False;True;22.7105671561321
Puente Alto;262.2780614914217;174.85204099428114;COMERCIAL;medio;;bajo;437.1301024857028;False;True;21.85650512428514
Puente Alto;303.1754698842089;202.116979922806;INDUSTRIAL;medio;;bajo;505.2924498070149;False;True;25.26462249035075
Puente Alto;73.75054050129478;49.16702700086319;RESIDENCIAL;bajo;;alto;122.91756750215797;True;False;-18.437635125323695
Puente Alto;275.38171592743583;183.58781061829055;COMERCIAL;bajo;;bajo;458.96952654572635;False;True;22.948476327286315
Puente Alto;112.19234162920046;74.79489441946697;RESIDENCIAL;medio;;medio;186.98723604866743;False;True;9.349361802433371
Puente Alto;116.77853757239984;77.8523583815999;RESIDENCIAL;alto;;medio;194.63089595399975;False;True;9.731544797699987
Puente Alto;265.78011129906264;177.18674086604176;COMERCIAL;medio;;medio;442.9668521651044;False;True;22.14834260825522
Puente Alto;281.6512567832006;187.76750452213375;INDUSTRIAL;bajo;;bajo;469.41876130533433;False;True;23.47093806526672
Puente Alto;248.25968417072315;165.50645611381546;COMERCIAL;medio;;alto;413.7661402845386;False;True;20.68830701422693
Puente Alto;287.77451181343275;191.8496745422885;INDUSTRIAL;medio;;bajo;479.62418635572124;False;True;23.98120931778606
Puente Alto;307.8536411856336;205.23576079042243;COMERCIAL;medio;;medio;513.089401976056;False;True;25.654470098802804
Puente Alto;282.4833474463137;188.32223163087585;INDUSTRIAL;medio;;bajo;470.8055790771896;False;True;23.540278953859477
Puente Alto;336.18793624444623;224.12529082963084;COMERCIAL;medio;;bajo;560.3132270740771;False;True;28.015661353703855
Puente Alto;119.8491941018993;79.89946273459954;RESIDENCIAL;bajo;;alto;199.74865683649884;False;True;9.987432841824942
Puente Alto;133.0030824213063;88.6687216142042;RESIDENCIAL;medio;;medio;221.6718040355105;False;True;11.083590201775523
Puente Alto;337.1402644698781;224.7601763132521;INDUSTRIAL;alto;;bajo;561.9004407831302;False;True;28.09502203915651
Puente Alto;290.3659598120371;193.5773065413581;COMERCIAL;medio;;bajo;483.9432663533952;False;True;24.197163317669762
Puente Alto;359.5280118421872;239.6853412281248;INDUSTRIAL;medio;;medio;599.213353070312;False;True;29.960667653515603
Puente Alto;130.2885609294515;86.85904061963436;RESIDENCIAL;medio;;medio;217.14760154908586;False;True;10.857380077454293
Puente Alto;296.3134048989887;197.5422699326592;COMERCIAL;medio;;medio;493.8556748316479;False;True;24.692783741582392
Puente Alto;91.01208523775269;60.67472349183513;RESIDENCIAL;bajo;;alto;151.68680872958782;False;True;7.584340436479391
Puente Alto;94.60205349880358;63.06803566586906;RESIDENCIAL;bajo;;medio;157.67008916467265;False;True;7.883504458233632
Puente Alto;112.95925410664452;75.30616940442968;RESIDENCIAL;alto;;alto;188.2654235110742;False;True;9.41327117555371
Puente Alto;85.85268246836618;57.23512164557746;RESIDENCIAL;alto;;medio;143.08780411394363;True;False;-21.463170617091546
Puente Alto;307.8633271809624;205.2422181206416;INDUSTRIAL;bajo;;bajo;513.105545301604;False;True;25.655277265080205
Puente Alto;238.0909304273291;158.72728695155274;COMERCIAL;bajo;;alto;396.81821737888185;False;True;19.840910868944093
Puente Alto;267.4125967575813;178.27506450505425;COMERCIAL;medio;;alto;445.6876612626355;False;True;22.284383063131777
Puente Alto;143.4329271435697;95.62195142904648;RESIDENCIAL;medio;;medio;239.0548785726162;False;True;11.95274392863081
Puente Alto;308.9572861795009;205.9715241196673;COMERCIAL;bajo;;bajo;514.9288102991682;False;True;25.746440514958408
Puente Alto;104.08784108736792;69.3918940582453;RESIDENCIAL;medio;;medio;173.47973514561323;False;True;8.67398675728066
Puente Alto;277.74418398831943;185.1627893255463;COMERCIAL;alto;;alto;462.9069733138657;False;True;23.145348665693287
Puente Alto;117.21665049383202;78.14443366255469;RESIDENCIAL;alto;;medio;195.3610841563867;False;True;9.768054207819336
Puente Alto;253.57834878818304;169.05223252545537;INDUSTRIAL;medio;;alto;422.6305813136384;False;True;21.13152906568192
Puente Alto;259.0059748965533;172.67064993103557;INDUSTRIAL;bajo;;alto;431.67662482758885;False;True;21.583831241379443
Puente Alto;324.5206595878528;216.34710639190183;INDUSTRIAL;bajo;;bajo;540.8677659797546;False;True;27.04338829898773
Puente Alto;258.9210850748326;172.61405671655507;COMERCIAL;bajo;;medio;431.5351417913877;False;True;21.576757089569384
Puente Alto;257.4869587299565;171.65797248663768;INDUSTRIAL;medio;;alto;429.14493121659416;False;True;21.45724656082971
Puente Alto;256.7452450386206;171.1634966924138;INDUSTRIAL;bajo;;bajo;427.9087417310344;False;True;21.39543708655172
Puente Alto;122.15242791340216;81.43495194226813;RESIDENCIAL;bajo;;bajo;203.5873798556703;False;True;10.179368992783514
Puente Alto;324.3962347981103;216.2641565320736;COMERCIAL;alto;;bajo;540.6603913301839;False;True;27.033019566509193
Puente Alto;127.07192255444208;84.71461503629473;RESIDENCIAL;bajo;;medio;211.78653759073683;False;True;10.589326879536841
Puente Alto;335.1928467646949;223.46189784312992;INDUSTRIAL;alto;;medio;558.6547446078248;False;True;27.93273723039124
Puente Alto;335.6604011305693;223.7736007537129;COMERCIAL;medio;;medio;559.4340018842822;False;True;27.97170009421411
Puente Alto;270.9265080678758;180.6176720452505;INDUSTRIAL;alto;;alto;451.54418011312623;False;True;22.577209005656314
Puente Alto;288.42004500717724;192.2800300047849;COMERCIAL;bajo;;medio;480.7000750119621;False;True;24.035003750598108
Puente Alto;216.7973307283444;144.5315538188963;COMERCIAL;medio;;alto;361.3288845472407;False;True;18.066444227362034
Puente Alto;228.08689986608397;152.057933244056;COMERCIAL;bajo;;alto;380.14483311014;False;True;19.007241655507002
Puente Alto;324.7850887131833;216.5233924754556;INDUSTRIAL;alto;;medio;541.3084811886389;False;True;27.065424059431944
Puente Alto;104.13891999623208;69.42594666415472;RESIDENCIAL;medio;;bajo;173.5648666603868;False;True;8.67824333301934
Puente Alto;133.68504016114085;89.12336010742725;RESIDENCIAL;bajo;;medio;222.8084002685681;False;True;11.140420013428406
Puente Alto;280.39826220411754;186.93217480274507;INDUSTRIAL;bajo;;bajo;467.3304370068626;False;True;23.36652185034313
Puente Alto;279.9903352484047;186.6602234989365;COMERCIAL;medio;;alto;466.65055874734117;False;True;23.332527937367058
Puente Alto;118.81833810439298;79.21222540292865;RESIDENCIAL;alto;;alto;198.03056350732163;False;True;9.901528175366082
Puente Alto;212.8663991590985;141.91093277273237;INDUSTRIAL;medio;;alto;354.7773319318309;False;True;17.738866596591542
Puente Alto;317.4840462770294;211.65603085135297;COMERCIAL;medio;;bajo;529.1400771283824;False;True;26.45700385641912
Puente Alto;301.87496773641584;201.24997849094396;INDUSTRIAL;bajo;;medio;503.1249462273598;False;True;25.15624731136799
Puente Alto;226.6497912854688;151.0998608569792;INDUSTRIAL;alto;;alto;377.749652142448;False;True;18.8874826071224
Puente Alto;275.957383509857;183.9715890065713;INDUSTRIAL;medio;;bajo;459.9289725164283;False;True;22.99644862582141
Puente Alto;306.7466561538289;204.49777076921933;COMERCIAL;medio;;medio;511.2444269230482;False;True;25.56222134615241
Puente Alto;256.46647927168306;170.97765284778873;INDUSTRIAL;bajo;;medio;427.44413211947176;False;True;21.372206605973588
Puente Alto;300.4152737048747;200.2768491365832;COMERCIAL;bajo;;medio;500.69212284145794;False;True;25.0346061420729
Puente Alto;226.45564859413676;150.97043239609116;COMERCIAL;medio;pico;alto;377.4260809902279;False;True;18.871304049511394
Puente Alto;40.1936099064075;26.795739937605006;RESIDENCIAL;alto;;bajo;66.98934984401251;True;False;-10.048402476601876
Puente Alto;94.33292409607458;62.88861606404973;RESIDENCIAL;bajo;;alto;157.2215401601243;False;True;7.861077008006215
Puente Alto;67.29725057788768;44.8648337185918;RESIDENCIAL;bajo;corte;bajo;112.16208429647948;True;False;-16.824312644471924
Puente Alto;207.43061123598773;138.28707415732515;INDUSTRIAL;medio;;alto;345.7176853933129;False;True;17.285884269665644
Puente Alto;125.99086710793394;83.9939114052893;RESIDENCIAL;bajo;;alto;209.98477851322323;False;True;10.499238925661162
Puente Alto;79.24800474511497;52.83200316340998;RESIDENCIAL;medio;;alto;132.08000790852495;True;False;-19.812001186278742
Puente Alto;62.46164491263069;41.64109660842047;RESIDENCIAL;bajo;;alto;104.10274152105116;True;False;-15.615411228157672
Puente Alto;311.40318964446635;207.60212642964427;COMERCIAL;bajo;;bajo;519.0053160741106;False;True;25.950265803705534
Puente Alto;151.52817828500136;101.01878552333424;RESIDENCIAL;bajo;;bajo;252.5469638083356;False;True;12.627348190416779
Puente Alto;256.18460113617755;170.78973409078503;COMERCIAL;medio;;medio;426.9743352269626;False;True;21.34871676134813
Puente Alto;96.1303142834149;64.08687618894326;RESIDENCIAL;alto;;bajo;160.21719047235817;False;True;8.010859523617908
Puente Alto;113.35488952019288;75.56992634679526;RESIDENCIAL;medio;;medio;188.92481586698813;False;True;9.446240793349407
Puente Alto;261.83702293365866;174.5580152891058;INDUSTRIAL;alto;;alto;436.39503822276447;False;True;21.819751911138223
Puente Alto;249.34725617517225;166.23150411678148;INDUSTRIAL;alto;;alto;415.5787602919537;False;True;20.778938014597685
Puente Alto;254.03516846241192;169.3567789749413;COMERCIAL;medio;;medio;423.3919474373532;False;True;21.169597371867663
Puente Alto;79.70564439348097;53.13709626232065;RESIDENCIAL;medio;;alto;132.8427406558016;True;False;-19.92641109837024
Puente Alto;117.17714993084137;78.11809995389424;RESIDENCIAL;bajo;;alto;195.2952498847356;False;True;9.764762494236779
Puente Alto;348.61563348446685;232.41042232297792;INDUSTRIAL;alto;;medio;581.0260558074448;False;True;29.051302790372237
Puente Alto;219.19999999180405;146.1333333278694;INDUSTRIAL;alto;;alto;365.33333331967344;False;True;18.26666666598367
Puente Alto;92.50817697928416;61.67211798618944;RESIDENCIAL;bajo;;bajo;154.1802949654736;False;True;7.70901474827368
Puente Alto;283.440018413726;188.96001227581732;COMERCIAL;alto;;medio;472.4000306895433;False;True;23.620001534477165
Puente Alto;283.5010163151407;189.0006775434272;COMERCIAL;bajo;;medio;472.50169385856793;False;True;23.625084692928393
Puente Alto;95.76330279449805;63.8422018629987;RESIDENCIAL;bajo;;medio;159.60550465749674;False;True;7.980275232874837
Puente Alto;98.7190711332589;65.81271408883927;RESIDENCIAL;bajo;;alto;164.53178522209816;False;True;8.226589261104909
Puente Alto;97.8735437572082;65.24902917147215;RESIDENCIAL;medio;;alto;163.12257292868034;False;True;8.156128646434018
Puente Alto;121.0884415379818;80.72562769198788;RESIDENCIAL;bajo;;alto;201.81406922996968;False;True;10.090703461498483
Puente Alto;309.2842695581205;206.189513038747;INDUSTRIAL;alto;;bajo;515.4737825968675;False;True;25.77368912984338
Puente Alto;109.9329386808167;73.28862578721115;RESIDENCIAL;alto;;alto;183.22156446802785;False;True;9.161078223401393
Puente Alto;288.398552450793;192.265701633862;INDUSTRIAL;alto;;medio;480.664254084655;False;True;24.033212704232753
Puente Alto;114.3935170756924;76.26234471712827;RESIDENCIAL;bajo;;bajo;190.65586179282067;False;True;9.532793089641034
Puente Alto;202.1279487500607;134.75196583337382;INDUSTRIAL;alto;;alto;336.8799145834345;False;True;16.843995729171727
Puente Alto;83.03570419904705;55.35713613269803;RESIDENCIAL;bajo;;alto;138.39284033174508;True;False;-20.75892604976176
Puente Alto;348.680218516489;232.45347901099268;COMERCIAL;bajo;;medio;581.1336975274817;False;True;29.056684876374085
Puente Alto;280.31526497953666;186.87684331969115;INDUSTRIAL;alto;;alto;467.1921082992278;False;True;23.35960541496139
Puente Alto;334.97421899940537;223.3161459996036;COMERCIAL;medio;;medio;558.290364999009;False;True;27.914518249950447
Puente Alto;300.0883222416563;200.05888149443751;COMERCIAL;alto;;bajo;500.1472037360938;False;True;25.00736018680469
Puente Alto;269.7561901487671;179.83746009917806;COMERCIAL;bajo;;bajo;449.5936502479451;False;True;22.479682512397257
Puente Alto;277.9849898010906;185.3233265340604;INDUSTRIAL;medio;;alto;463.308316335151;False;True;23.165415816757548
Puente Alto;161.1645350685684;107.4430233790456;RESIDENCIAL;alto;;bajo;268.607558447614;False;True;13.430377922380698
Puente Alto;280.59152763719834;187.0610184247989;COMERCIAL;bajo;;bajo;467.6525460619972;False;True;23.382627303099863
Puente Alto;71.09244605040004;47.39496403360003;RESIDENCIAL;alto;;medio;118.48741008400008;True;False;-17.77311151260001
Puente Alto;130.6739801812343;87.11598678748953;RESIDENCIAL;medio;;bajo;217.78996696872383;False;True;10.889498348436192
Puente Alto;340.9636400409098;227.3090933606065;COMERCIAL;alto;;bajo;568.2727334015163;False;True;28.413636670075817
Puente Alto;273.9895404546581;182.65969363643876;COMERCIAL;bajo;;alto;456.64923409109684;False;True;22.832461704554845
Puente Alto;227.76364733887;151.84243155924665;INDUSTRIAL;medio;;alto;379.6060788981166;False;True;18.98030394490583
Puente Alto;298.67735264650617;199.1182350976708;INDUSTRIAL;bajo;;medio;497.79558774417694;False;True;24.889779387208847
Puente Alto;336.8908343254542;224.59388955030283;INDUSTRIAL;bajo;;medio;561.484723875757;False;True;28.07423619378785
Puente Alto;122.86935728735956;81.9129048582397;RESIDENCIAL;alto;;medio;204.78226214559925;False;True;10.239113107279962
Puente Alto;265.46115744077605;176.97410496051737;INDUSTRIAL;medio;;bajo;442.4352624012934;False;True;22.12176312006467
Puente Alto;307.0411952680027;204.6941301786685;COMERCIAL;alto;;medio;511.7353254466712;False;True;25.586766272333563
Puente Alto;245.05292737454533;163.3686182496969;INDUSTRIAL;alto;;alto;408.42154562424224;False;True;20.421077281212114
Puente Alto;112.3117227027713;74.87448180184754;RESIDENCIAL;alto;;bajo;187.18620450461884;False;True;9.359310225230942
Puente Alto;236.59653411357675;157.73102274238454;INDUSTRIAL;medio;;alto;394.3275568559613;False;True;19.716377842798064
Puente Alto;200.59722396984864;133.73148264656578;COMERCIAL;bajo;;alto;334.3287066164144;False;True;16.71643533082072
Puente Alto;165.01418334183066;110.00945556122043;RESIDENCIAL;alto;;bajo;275.0236389030511;False;True;13.751181945152554
Puente Alto;283.2175967041872;188.8117311361248;INDUSTRIAL;alto;;medio;472.029327840312;False;True;23.6014663920156
Puente Alto;115.962951423549;77.30863428236603;RESIDENCIAL;bajo;;medio;193.27158570591502;False;True;9.66357928529575
Puente Alto;229.3267451761424;152.88449678409492;COMERCIAL;alto;;bajo;382.2112419602373;False;True;19.110562098011865
Puente Alto;344.3954677795109;229.59697851967397;INDUSTRIAL;alto;;bajo;573.9924462991848;False;True;28.699622314959242
Puente Alto;287.1960876561723;191.46405843744824;COMERCIAL;bajo;;bajo;478.6601460936206;False;True;23.93300730468103
Puente Alto;285.1395642137104;190.0930428091403;INDUSTRIAL;medio;;bajo;475.2326070228507;False;True;23.761630351142536
Puente Alto;248.1386325712559;165.42575504750394;INDUSTRIAL;medio;;alto;413.56438761875984;False;True;20.67821938093799
Puente Alto;258.23714123653195;172.158094157688;COMERCIAL;bajo;;alto;430.39523539422;False;True;21.519761769711
Puente Alto;288.3131563591058;192.20877090607053;INDUSTRIAL;bajo;;medio;480.5219272651763;False;True;24.026096363258816
Puente Alto;79.04253705140594;52.6950247009373;RESIDENCIAL;medio;;alto;131.73756175234325;True;False;-19.76063426285149
Puente Alto;107.2999607510379;71.5333071673586;RESIDENCIAL;bajo;;alto;178.8332679183965;False;True;8.941663395919825
Puente Alto;238.06580187114832;158.71053458076557;COMERCIAL;medio;;alto;396.7763364519139;False;True;19.838816822595696
Puente Alto;202.26431017715348;134.84287345143568;INDUSTRIAL;alto;;alto;337.10718362858915;False;True;16.855359181429456
Puente Alto;258.732979466162;172.48865297744135;COMERCIAL;alto;;alto;431.22163244360337;False;True;21.56108162218017
Puente Alto;319.6604311493795;213.10695409958635;COMERCIAL;medio;;bajo;532.7673852489659;False;True;26.638369262448297
Puente Alto;87.77097356136942;58.51398237424628;RESIDENCIAL;bajo;;alto;146.2849559356157;True;False;-21.942743390342358
Puente Alto;72.75869768831625;48.5057984588775;RESIDENCIAL;medio;;bajo;121.26449614719374;True;False;-18.18967442207906
Puente Alto;221.5808475359265;147.72056502395102;INDUSTRIAL;medio;;alto;369.3014125598775;False;True;18.465070627993875
Puente Alto;109.13193414369948;72.75462276246633;RESIDENCIAL;alto;;medio;181.88655690616582;False;True;9.094327845308293
Puente Alto;307.453737228444;204.969158152296;INDUSTRIAL;alto;;bajo;512.42289538074;False;True;25.621144769037002
Puente Alto;248.143211116724;165.42880741114934;INDUSTRIAL;medio;;alto;413.5720185278733;False;True;20.678600926393663
Puente Alto;301.14283626907365;200.7618908460491;COMERCIAL;alto;;medio;501.9047271151228;False;True;25.095236355756143
Puente Alto;220.71808627302235;147.14539084868156;COMERCIAL;medio;;alto;367.8634771217039;False;True;18.393173856085195
Puente Alto;109.30190708319974;72.8679380554665;RESIDENCIAL;bajo;;bajo;182.16984513866623;False;True;9.108492256933312
Puente Alto;97.44764636503376;64.96509757668917;RESIDENCIAL;alto;;medio;162.41274394172294;False;True;8.120637197086147
Puente Alto;79.28648888780212;52.85765925853475;RESIDENCIAL;alto;;alto;132.14414814633687;True;False;-19.82162222195053
Puente Alto;128.86437372569014;85.90958248379344;RESIDENCIAL;bajo;;medio;214.77395620948357;False;True;10.738697810474177
Puente Alto;96.7877935329922;64.52519568866147;RESIDENCIAL;medio;;alto;161.31298922165365;False;True;8.065649461082682
Puente Alto;66.73248133516836;44.48832089011224;RESIDENCIAL;medio;;medio;111.22080222528061;True;False;-16.683120333792093
Puente Alto;272.61316638480105;181.74211092320076;INDUSTRIAL;bajo;;bajo;454.3552773080018;False;True;22.717763865400087
Puente Alto;316.33578893763627;210.89052595842415;INDUSTRIAL;medio;;bajo;527.2263148960604;False;True;26.361315744803022
Puente Alto;107.65182917865172;71.76788611910114;RESIDENCIAL;bajo;;bajo;179.41971529775287;False;True;8.970985764887644
Puente Alto;260.9687500414195;173.97916669427968;COMERCIAL;alto;;bajo;434.9479167356992;False;True;21.747395836784964
Puente Alto;290.35321863955545;193.56881242637036;INDUSTRIAL;alto;;medio;483.9220310659258;False;True;24.196101553296288
Puente Alto;154.10419698561876;102.73613132374584;RESIDENCIAL;medio;;bajo;256.8403283093646;False;True;12.842016415468231
Puente Alto;115.84502599166233;77.23001732777489;RESIDENCIAL;medio;;bajo;193.0750433194372;False;True;9.653752165971861
Puente Alto;284.25912452461705;189.50608301641137;INDUSTRIAL;bajo;;bajo;473.7652075410284;False;True;23.68826037705142
Puente Alto;327.5461350004761;218.36409000031745;COMERCIAL;bajo;;bajo;545.9102250007936;False;True;27.29551125003968
Puente Alto;268.86282115924195;179.24188077282798;COMERCIAL;bajo;;alto;448.10470193206993;False;True;22.405235096603498
Puente Alto;91.89048838133836;61.26032558755893;RESIDENCIAL;bajo;;bajo;153.1508139688973;False;True;7.657540698444865
Puente Alto;318.4641079821744;212.30940532144965;INDUSTRIAL;alto;;medio;530.7735133036241;False;True;26.538675665181202
Puente Alto;87.12841878332134;58.08561252221424;RESIDENCIAL;bajo;;bajo;145.21403130553557;True;False;-21.782104695830334
Puente Alto;204.7726244802269;136.515082986818;COMERCIAL;alto;;alto;341.2877074670449;False;True;17.06438537335225
Puente Alto;126.91372685062876;84.60915123375253;RESIDENCIAL;alto;;alto;211.5228780843813;False;True;10.576143904219064
Puente Alto;238.8302525579199;159.2201683719466;INDUSTRIAL;medio;;medio;398.0504209298665;False;True;19.902521046493327
Puente Alto;284.76951328997615;189.84634219331747;COMERCIAL;medio;;medio;474.6158554832936;False;True;23.73079277416468
Puente Alto;129.4493691888369;86.2995794592246;RESIDENCIAL;medio;;medio;215.7489486480615;False;True;10.787447432403075
Puente Alto;126.51884177257828;84.34589451505218;RESIDENCIAL;alto;;medio;210.86473628763048;False;True;10.543236814381522
Puente Alto;202.4878762265504;134.99191748436695;INDUSTRIAL;medio;;alto;337.47979371091736;False;True;16.87398968554587
Puente Alto;91.98942493677242;61.326283291181625;RESIDENCIAL;bajo;;medio;153.31570822795405;False;True;7.665785411397702
Puente Alto;65.24093697374202;43.493957982494685;RESIDENCIAL;medio;;alto;108.7348949562367;True;False;-16.310234243435506
Puente Alto;285.5465563642409;190.364370909494;COMERCIAL;bajo;;bajo;475.91092727373496;False;True;23.79554636368675
Puente Alto;219.804342102426;146.536228068284;INDUSTRIAL;medio;pico;alto;366.34057017071;False;True;18.3170285085355
Puente Alto;139.86283868881276;93.24189245920851;RESIDENCIAL;alto;;bajo;233.10473114802127;False;True;11.655236557401063
Puente Alto;281.1925658179916;187.4617105453277;INDUSTRIAL;alto;;medio;468.65427636331924;False;True;23.43271381816596
Puente Alto;299.67247920040234;199.78165280026823;COMERCIAL;medio;;bajo;499.4541320006706;False;True;24.97270660003353
Puente Alto;131.07624604308992;87.38416402872663;RESIDENCIAL;alto;;bajo;218.46041007181657;False;True;10.923020503590829
Puente Alto;131.99780657944356;87.99853771962904;RESIDENCIAL;alto;;medio;219.9963442990726;False;True;10.99981721495363
Puente Alto;236.5594188519605;157.70627923464033;COMERCIAL;medio;;alto;394.2656980866008;False;True;19.71328490433004
Puente Alto;135.37402680414613;90.24935120276407;RESIDENCIAL;bajo;;medio;225.6233780069102;False;True;11.281168900345511
Puente Alto;97.4066869972012;64.93779133146748;RESIDENCIAL;bajo;;alto;162.34447832866869;False;True;8.117223916433433
Puente Alto;271.4592457385633;180.9728304923756;COMERCIAL;bajo;;medio;452.43207623093895;False;True;22.621603811546947
Puente Alto;279.1945140508431;186.1296760338954;INDUSTRIAL;bajo;;medio;465.3241900847385;False;True;23.266209504236926
Puente Alto;237.4219214850294;158.2812809900196;COMERCIAL;medio;;alto;395.703202475049;False;True;19.78516012375245
Puente Alto;108.2526876420952;72.16845842806349;RESIDENCIAL;bajo;;medio;180.42114607015867;False;True;9.021057303507934
Puente Alto;74.20324092846953;49.46882728564636;RESIDENCIAL;medio;;alto;123.67206821411588;True;False;-18.55081023211738
Puente Alto;259.1875500128689;172.79170000857926;COMERCIAL;alto;;alto;431.97925002144814;False;True;21.598962501072407
Puente Alto;273.7980190212885;182.53201268085903;INDUSTRIAL;alto;;bajo;456.3300317021475;False;True;22.816501585107375
Puente Alto;116.64003104329286;77.76002069552858;RESIDENCIAL;medio;;medio;194.40005173882145;False;True;9.720002586941073
Puente Alto;309.0493130213184;206.03287534754568;INDUSTRIAL;bajo;;bajo;515.0821883688641;False;True;25.754109418443203
Puente Alto;292.7551491806839;195.17009945378928;COMERCIAL;alto;;bajo;487.9252486344732;False;True;24.396262431723656
Puente Alto;123.3912990947236;82.26086606314908;RESIDENCIAL;bajo;;alto;205.65216515787267;False;True;10.282608257893635
Puente Alto;140.22138337303582;93.48092224869056;RESIDENCIAL;bajo;;bajo;233.7023056217264;False;True;11.685115281086318
Puente Alto;101.5244317084293;67.6829544722862;RESIDENCIAL;medio;;medio;169.2073861807155;False;True;8.460369309035775
Puente Alto;262.2632267506388;174.84215116709254;INDUSTRIAL;bajo;;medio;437.10537791773135;False;True;21.855268895886567
Puente Alto;88.6728183891103;59.11521225940688;RESIDENCIAL;medio;;medio;147.78803064851718;True;False;-22.168204597277576
Puente Alto;273.6699401284284;182.4466267522856;INDUSTRIAL;medio;;medio;456.116566880714;False;True;22.8058283440357
Puente Alto;141.05805815423895;94.03870543615932;RESIDENCIAL;alto;;bajo;235.09676359039827;False;True;11.754838179519913
Puente Alto;99.98302244882646;66.65534829921765;RESIDENCIAL;medio;;medio;166.6383707480441;False;True;8.331918537402204
Puente Alto;115.10248950158837;76.73499300105891;RESIDENCIAL;bajo;;alto;191.83748250264728;False;True;9.591874125132364
Puente Alto;118.72695408448676;79.15130272299119;RESIDENCIAL;alto;;bajo;197.87825680747795;False;True;9.893912840373899
Puente Alto;291.7637967410859;194.50919782739064;COMERCIAL;medio;;bajo;486.2729945684765;False;True;24.313649728423826
Puente Alto;133.49764994355652;88.99843329570436;RESIDENCIAL;alto;;medio;222.49608323926088;False;True;11.124804161963043
Puente Alto;195.53638652156587;130.35759101437725;INDUSTRIAL;bajo;;alto;325.8939775359431;False;True;16.294698876797156
Puente Alto;50.57322552658713;33.71548368439142;RESIDENCIAL;bajo;;alto;84.28870921097855;True;False;-12.643306381646783
Puente Alto;114.39949890960042;76.26633260640028;RESIDENCIAL;alto;;medio;190.6658315160007;False;True;9.533291575800035
Puente Alto;315.6637612202817;210.44250748018783;COMERCIAL;bajo;;bajo;526.1062687004695;False;True;26.30531343502348
Puente Alto;208.895060072001;139.26337338133402;COMERCIAL;alto;;alto;348.158433453335;False;True;17.40792167266675
Puente Alto;218.4431075064795;145.628738337653;INDUSTRIAL;alto;;alto;364.0718458441325;False;True;18.203592292206626
Puente Alto;86.15511563323533;57.43674375549022;RESIDENCIAL;medio;;bajo;143.59185938872554;True;False;-21.53877890830883
Puente Alto;59.75096364187094;39.8339757612473;RESIDENCIAL;bajo;;alto;99.58493940311824;True;False;-14.937740910467737
Puente Alto;303.15399874200017;202.1026658280001;COMERCIAL;alto;;bajo;505.2566645700003;False;True;25.262833228500014
Puente Alto;277.087621730228;184.72508115348535;INDUSTRIAL;alto;;bajo;461.81270288371337;False;True;23.09063514418567
Puente Alto;71.79367551187643;47.86245034125096;RESIDENCIAL;medio;;medio;119.65612585312739;True;False;-17.948418877969107
Puente Alto;211.65745243085644;141.10496828723765;INDUSTRIAL;alto;;alto;352.76242071809406;False;True;17.638121035904703
Puente Alto;312.5233718500712;208.34891456671417;INDUSTRIAL;alto;;medio;520.8722864167854;False;True;26.043614320839268
Puente Alto;103.13907639365677;68.75938426243785;RESIDENCIAL;medio;;bajo;171.8984606560946;False;True;8.594923032804731
Puente Alto;314.9214152456305;209.9476101637537;COMERCIAL;medio;;medio;524.8690254093842;False;True;26.243451270469212
Puente Alto;259.4754211695375;172.98361411302503;INDUSTRIAL;alto;;alto;432.4590352825626;False;True;21.62295176412813
Puente Alto;302.33177190584416;201.5545146038961;COMERCIAL;medio;;bajo;503.8862865097403;False;True;25.194314325487014
Puente Alto;134.8039441726574;89.86929611510494;RESIDENCIAL;medio;;medio;224.67324028776233;False;True;11.233662014388116
Puente Alto;169.09163223029074;112.72775482019384;RESIDENCIAL;bajo;;bajo;281.8193870504846;False;True;14.09096935252423
Puente Alto;320.1282436248949;213.4188290832633;COMERCIAL;alto;;bajo;533.5470727081581;False;True;26.677353635407908
Puente Alto;335.72518727550363;223.81679151700243;COMERCIAL;medio;;bajo;559.541978792506;False;True;27.977098939625304
Puente Alto;287.7977372661274;191.8651581774183;INDUSTRIAL;alto;;alto;479.6628954435457;False;True;23.983144772177283
Puente Alto;313.50512024212395;209.0034134947493;COMERCIAL;bajo;;bajo;522.5085337368732;False;True;26.12542668684366
Puente Alto;125.59791696389544;83.73194464259696;RESIDENCIAL;alto;;bajo;209.3298616064924;False;True;10.46649308032462
Puente Alto;221.118594891446;147.41239659429732;INDUSTRIAL;medio;;alto;368.53099148574336;False;True;18.42654957428717
Puente Alto;112.54627563016486;75.0308504201099;RESIDENCIAL;alto;;alto;187.57712605027476;False;True;9.378856302513737
